datetime,timestamp,open,high,low,close,volume,spread,real_volume,ema8,ema13,ema21,ema200
2022-11-30 20:00:00,1669838400,0.94493,0.94701,0.94289,0.94381,6984,9,0,0.94381,0.94381,0.94381,0.94381
2022-12-01 00:00:00,1669852800,0.94383,0.94439,0.94152,0.94276,4830,14,0,0.9435766666666667,0.9436600000000002,0.9437145454545455,0.9437995522388061
2022-12-01 04:00:00,1669867200,0.94275,0.94494,0.94125,0.94439,6942,9,0,0.9437574074074074,0.9437642857142859,0.9437759504132232,0.9438054273409076
2022-12-01 08:00:00,1669881600,0.94441,0.94599,0.94228,0.94572,11961,9,0,0.9441935390946502,0.944043673469388,0.9439526821938392,0.9438244778151273
2022-12-01 12:00:00,1669896000,0.94574,0.94591,0.93685,0.93914,22850,9,0,0.9430705304069501,0.9433431486880469,0.943515165630763,0.9437778660955739
2022-12-01 16:00:00,1669910400,0.93916,0.94001,0.93649,0.93656,12529,9,0,0.9416237458720723,0.9423741274468973,0.9428828778461482,0.943706046532434
2022-12-01 20:00:00,1669924800,0.93658,0.9377,0.9356,0.9364,3208,9,0,0.9404629134560563,0.9415206806687691,0.9422935253146801,0.9436333495520118
2022-12-02 00:00:00,1669939200,0.93639,0.93852,0.93634,0.93747,3314,14,0,0.9397978215769327,0.9409420120018022,0.9418550230133456,0.9435720226907979
2022-12-02 04:00:00,1669953600,0.93745,0.93804,0.9347,0.93521,5344,9,0,0.9387783056709476,0.9401231531444019,0.9412509300121322,0.9434888184849194
2022-12-02 08:00:00,1669968000,0.93526,0.93703,0.93324,0.93329,11877,9,0,0.9375586821885148,0.9391469884094874,0.9405272091019383,0.9433873377039749
2022-12-02 12:00:00,1669982400,0.93328,0.94392,0.93259,0.94105,31205,9,0,0.9383345305910671,0.9394188472081322,0.9405747355472166,0.9433640806123931
2022-12-02 16:00:00,1669996800,0.94104,0.9414,0.93636,0.93738,11209,9,0,0.9381224126819411,0.9391275833212562,0.9402843050429242,0.9433045375217226
2022-12-02 20:00:00,1670011200,0.93736,0.93797,0.93657,0.93684,3789,9,0,0.9378374320859542,0.938800785703934,0.9399711864026583,0.9432402137652877
2022-12-04 20:00:00,1670184000,0.93756,0.93777,0.93609,0.93644,809,14,0,0.9375268916224089,0.9384635306033721,0.9396501694569621,0.9431725499467276
2022-12-05 00:00:00,1670198400,0.93646,0.93774,0.93437,0.93454,3475,9,0,0.9368631379285401,0.9379030262314618,0.9391856085972382,0.9430866539273572
2022-12-05 04:00:00,1670212800,0.9345,0.93691,0.93427,0.93634,4582,9,0,0.9367468850555313,0.9376797367698244,0.9389269169065801,0.9430195230425079
2022-12-05 08:00:00,1670227200,0.93636,0.93676,0.93301,0.93451,10720,9,0,0.9362497994876354,0.9372269172312782,0.9385253790059819,0.9429348511714383
2022-12-05 12:00:00,1670241600,0.9345,0.9409,0.93382,0.93827,16459,9,0,0.9366987329348275,0.9373759290553814,0.9385021627327108,0.9428884347418718
2022-12-05 16:00:00,1670256000,0.93823,0.9433,0.93792,0.94259,9818,9,0,0.9380079033937547,0.9381207963331841,0.9388737843024644,0.9428854652419527
2022-12-05 20:00:00,1670270400,0.94263,0.94351,0.94092,0.94229,2861,9,0,0.9389594804173648,0.938716396857015,0.9391843493658767,0.9428795402146697
2022-12-06 00:00:00,1670284800,0.94219,0.9433,0.94089,0.94244,3353,14,0,0.9397329292135059,0.9392483401631558,0.9394803176053425,0.9428751666801954
2022-12-06 04:00:00,1670299200,0.94246,0.94555,0.94202,0.94342,5231,9,0,0.9405522782771712,0.9398442915684194,0.9398384705503113,0.9428805879072583
2022-12-06 08:00:00,1670313600,0.94345,0.9442,0.93958,0.94023,11038,9,0,0.9404806608822444,0.939899392772931,0.9398740641366466,0.9428542138982309
2022-12-06 12:00:00,1670328000,0.94024,0.94235,0.93804,0.93998,13824,9,0,0.9403694029084123,0.9399109080910838,0.9398836946696787,0.942825614754965
2022-12-06 16:00:00,1670342400,0.93997,0.94268,0.93806,0.942,7491,9,0,0.940731757817654,0.9402093497923576,0.9400760860633443,0.9428173996827762
2022-12-06 20:00:00,1670356800,0.94203,0.94218,0.94108,0.942,2150,9,0,0.9410135894137308,0.940465156964878,0.9402509873303129,0.9428092663525993
2022-12-07 00:00:00,1670371200,0.94197,0.94322,0.94153,0.94218,2823,14,0,0.941272791766235,0.940710134541324,0.9404263521184663,0.9428030049958571
2022-12-07 04:00:00,1670385600,0.9422,0.94374,0.94056,0.94067,5473,9,0,0.941138838040405,0.9407044010354206,0.9404485019258784,0.9427817810655501
2022-12-07 08:00:00,1670400000,0.94068,0.94321,0.94048,0.9427,11378,9,0,0.9414857629203149,0.9409894866017892,0.9406531835689803,0.9427809673236044
2022-12-07 12:00:00,1670414400,0.94269,0.94284,0.9363,0.93886,20732,9,0,0.9409022600491339,0.9406852742301051,0.9404901668808913,0.9427419527233695
2022-12-07 16:00:00,1670428800,0.93889,0.94098,0.93886,0.93953,8070,9,0,0.9405973133715486,0.9405202350543758,0.9404028789826284,0.9427099929947788
2022-12-07 20:00:00,1670443200,0.93954,0.94096,0.93924,0.94003,2726,9,0,0.9404712437334266,0.9404502014751793,0.9403689808932986,0.9426833263978158
2022-12-08 00:00:00,1670457600,0.94036,0.94234,0.9403,0.94173,2995,14,0,0.9407509673482207,0.940633029835868,0.9404927099029987,0.9426738405630117
2022-12-08 04:00:00,1670472000,0.94174,0.94244,0.93931,0.93979,4776,9,0,0.9405374190486162,0.9405125970021726,0.9404288271845442,0.9426451456320365
2022-12-08 08:00:00,1670486400,0.93979,0.94264,0.93951,0.94157,8185,9,0,0.9407668814822571,0.9406636545732909,0.9405325701677674,0.9426344476655486
2022-12-08 12:00:00,1670500800,0.94158,0.94171,0.93508,0.93616,13701,9,0,0.9397431300417555,0.9400202753485352,0.9401350637888795,0.9425700253007173
2022-12-08 16:00:00,1670515200,0.93618,0.9379,0.93432,0.93611,7589,9,0,0.9389357678102542,0.9394616645844588,0.9397691488989812,0.9425057464420037
2022-12-08 20:00:00,1670529600,0.93615,0.93668,0.93523,0.936,2303,9,0,0.9382833749635311,0.9389671410723933,0.9394264989990738,0.9424410126465609
2022-12-09 00:00:00,1670544000,0.93601,0.93668,0.93342,0.9338,3740,9,0,0.9372870694160798,0.9382289780620514,0.9389149990900671,0.942355032421222
2022-12-09 04:00:00,1670558400,0.93378,0.93416,0.93244,0.93321,4806,9,0,0.9363810539902843,0.9375119811960442,0.938396362809152,0.9422640370737472
2022-12-09 08:00:00,1670572800,0.93323,0.93493,0.93221,0.93273,8880,9,0,0.9355697086591099,0.9368288410251808,0.9378812389174108,0.9421691710332124
2022-12-09 12:00:00,1670587200,0.93271,0.93796,0.93229,0.93293,19324,9,0,0.9349831067348633,0.9362718637358693,0.9374311262885552,0.9420772389831308
2022-12-09 16:00:00,1670601600,0.93292,0.93393,0.93117,0.93341,7376,9,0,0.9346335274604493,0.9358630260593166,0.9370655693532319,0.941990997799219
2022-12-09 20:00:00,1670616000,0.9334,0.93498,0.93333,0.93466,2157,9,0,0.9346394102470161,0.9356911651937,0.9368468812302108,0.9419180525474855
2022-12-11 20:00:00,1670788800,0.9331,0.93481,0.93293,0.93477,530,80,0,0.9346684301921236,0.9355595701660286,0.9366580738456461,0.9418469276465156
2022-12-12 00:00:00,1670803200,0.9351,0.93664,0.93503,0.93615,2458,9,0,0.9349976679272073,0.9356439172851675,0.9366118853142238,0.9417902417992865
2022-12-12 04:00:00,1670817600,0.93613,0.93684,0.93496,0.93519,4007,9,0,0.9350404083878279,0.935579071958715,0.9364826230129307,0.9417245677515325
2022-12-12 08:00:00,1670832000,0.93515,0.93624,0.93126,0.93179,8578,9,0,0.934318095412755,0.9350377759646129,0.9360560209208462,0.9416257163311192
2022-12-12 12:00:00,1670846400,0.93177,0.93628,0.93138,0.93597,9545,9,0,0.9346851853210316,0.9351709508268111,0.9360482008371328,0.9415694405467301
2022-12-12 16:00:00,1670860800,0.93599,0.93793,0.93495,0.93695,8187,9,0,0.9351884774719135,0.9354251007086953,0.9361301825792115,0.9415234759641756
2022-12-12 20:00:00,1670875200,0.93695,0.93738,0.93527,0.93572,1911,9,0,0.935306593589266,0.9354672291788818,0.9360928932538286,0.9414657299346814
2022-12-13 00:00:00,1670889600,0.93573,0.93652,0.93506,0.93648,2045,9,0,0.9355673505694292,0.9356119107247558,0.9361280847762078,0.9414161206816
