datetime,timestamp,open,high,low,close,volume,spread,real_volume,ema8,ema13,ema21,ema200
2021-12-01,1638316800,88.68,89.258,87.865,88.078,32889,24,0,88.078,88.078,88.078,88.078
2021-12-02,1638403200,88.099,88.66,87.833,88.138,34688,24,0,88.09133333333334,88.08657142857143,88.08345454545456,88.07859701492538
2021-12-03,1638489600,88.16,89.113,87.698,87.787,32237,24,0,88.02370370370372,88.04377551020409,88.05650413223141,88.07569555209031
2021-12-05,1638662400,87.887,88.16,87.867,88.152,1260,72,0,88.05221399176955,88.0592361516035,88.06518557475583,88.07645480032822
2021-12-06,1638748800,88.181,88.99,87.893,88.87,24396,24,0,88.23394421582076,88.17505955851729,88.13835052250529,88.08435077246426
2021-12-07,1638835200,88.894,89.916,88.816,89.737,20251,24,0,88.56795661230503,88.39819390730054,88.28368229318662,88.10079504338502
2021-12-08,1638921600,89.758,90.355,89.484,89.817,26698,24,0,88.84552180957057,88.60088049197189,88.42307481198783,88.11787170962
2021-12-09,1639008000,89.838,89.911,89.139,89.242,19392,24,0,88.93362807411044,88.69246899311878,88.49752255635258,88.1290570657432
2021-12-10,1639094400,89.265,89.591,88.978,89.07,19516,24,0,88.96393294653035,88.74640199410182,88.54956596032052,88.13841968200447
2021-12-12,1639267200,88.986,89.21,88.976,89.194,837,72,0,89.0150589584125,88.81034456637299,88.60815087301864,88.1489229687507
2021-12-13,1639353600,89.219,89.343,88.505,88.641,17140,24,0,88.93193474543193,88.78615248546257,88.61113715728968,88.15381925761886
2021-12-14,1639440000,88.662,88.836,88.34,88.361,19180,24,0,88.80506035755816,88.72541641611078,88.58839741571789,88.15588075754306
2021-12-15,1639526400,88.384,88.932,88.065,88.881,22262,24,0,88.82193583365635,88.74764264238067,88.61499765065263,88.16309587438343
2021-12-16,1639612800,88.903,89.431,88.634,88.899,24193,24,0,88.83906120395494,88.76926512204058,88.64081604604785,88.17041830349405
2021-12-17,1639699200,88.921,89.079,88.126,88.166,24806,24,0,88.6894920475205,88.6830843903205,88.59765095095258,88.1703743402752
2021-12-19,1639872000,88.124,88.221,87.967,87.97,1206,57,0,88.52960492584927,88.5812151917033,88.54059177359326,88.16838056574511
2021-12-20,1639958400,87.992,88.181,87.431,87.829,26013,24,0,88.37391494232722,88.47375587860283,88.4759016123575,88.16500364469292
2021-12-21,1640044800,87.851,88.357,87.71,88.174,16933,24,0,88.32948939958783,88.43093361023101,88.4484560112341,88.16509316066613
2021-12-22,1640131200,88.196,88.945,88.196,88.766,14932,24,0,88.42649175523498,88.47880023734086,88.47732364657645,88.17107233319682
2021-12-23,1640217600,88.788,89.397,88.772,89.196,13282,24,0,88.59749358740498,88.58125734629218,88.54265786052403,88.18127061843865
