time,bid,ask,last,volume,time_msc,flags,volume_real
1738179221,155.347,155.357,0.0,0,1738179221869,134,0.0
1738179221,155.349,155.358,0.0,0,1738179221890,134,0.0
1738179221,155.35,155.36,0.0,0,1738179221899,134,0.0
1738179221,155.352,155.362,0.0,0,1738179221929,134,0.0
1738179222,155.349,155.359,0.0,0,1738179222223,134,0.0
1738179222,155.346,155.356,0.0,0,1738179222231,134,0.0
1738179222,155.344,155.354,0.0,0,1738179222235,134,0.0
1738179222,155.342,155.352,0.0,0,1738179222257,134,0.0
1738179222,155.34,155.35,0.0,0,1738179222258,134,0.0
1738179222,155.338,155.348,0.0,0,1738179222260,134,0.0
1738179222,155.336,155.346,0.0,0,1738179222272,134,0.0
1738179222,155.335,155.344,0.0,0,1738179222281,134,0.0
1738179222,155.333,155.343,0.0,0,1738179222289,134,0.0
1738179222,155.332,155.341,0.0,0,1738179222628,134,0.0
1738179223,155.33,155.34,0.0,0,1738179223724,134,0.0
1738179224,155.334,155.344,0.0,0,1738179224011,134,0.0
1738179224,155.336,155.346,0.0,0,1738179224024,134,0.0
1738179224,155.338,155.348,0.0,0,1738179224028,134,0.0
1738179224,155.339,155.349,0.0,0,1738179224051,134,0.0
1738179224,155.342,155.352,0.0,0,1738179224055,134,0.0
1738179224,155.344,155.354,0.0,0,1738179224059,134,0.0
1738179224,155.346,155.355,0.0,0,1738179224067,134,0.0
1738179224,155.347,155.357,0.0,0,1738179224084,134,0.0
1738179224,155.349,155.358,0.0,0,1738179224090,134,0.0
1738179224,155.351,155.361,0.0,0,1738179224128,134,0.0
1738179224,155.353,155.363,0.0,0,1738179224244,134,0.0
1738179224,155.355,155.364,0.0,0,1738179224278,134,0.0
1738179224,155.356,155.366,0.0,0,1738179224294,134,0.0
1738179225,155.357,155.367,0.0,0,1738179225096,134,0.0
1738179225,155.36,155.369,0.0,0,1738179225128,134,0.0
1738179225,155.361,155.371,0.0,0,1738179225139,134,0.0
1738179225,155.362,155.372,0.0,0,1738179225236,134,0.0
1738179225,155.364,155.374,0.0,0,1738179225238,134,0.0
1738179225,155.365,155.375,0.0,0,1738179225245,134,0.0
1738179225,155.367,155.377,0.0,0,1738179225248,134,0.0
1738179225,155.369,155.379,0.0,0,1738179225252,134,0.0
1738179225,155.371,155.381,0.0,0,1738179225257,134,0.0
1738179225,155.373,155.383,0.0,0,1738179225273,134,0.0
1738179225,155.374,155.384,0.0,0,1738179225289,134,0.0
1738179225,155.376,155.386,0.0,0,1738179225293,134,0.0
1738179225,155.382,155.391,0.0,0,1738179225293,134,0.0
1738179225,155.383,155.393,0.0,0,1738179225300,134,0.0
1738179225,155.385,155.395,0.0,0,1738179225326,134,0.0
1738179225,155.386,155.396,0.0,0,1738179225335,134,0.0
1738179225,155.388,155.398,0.0,0,1738179225339,134,0.0
1738179225,155.39,155.4,0.0,0,1738179225343,134,0.0
1738179225,155.391,155.401,0.0,0,1738179225346,134,0.0
1738179225,155.393,155.403,0.0,0,1738179225383,134,0.0
1738179225,155.395,155.405,0.0,0,1738179225404,134,0.0
1738179225,155.396,155.406,0.0,0,1738179225417,134,0.0
1738179225,155.398,155.408,0.0,0,1738179225431,134,0.0
1738179225,155.395,155.404,0.0,0,1738179225456,134,0.0
1738179225,155.392,155.402,0.0,0,1738179225481,134,0.0
1738179225,155.39,155.4,0.0,0,1738179225502,134,0.0
1738179225,155.389,155.398,0.0,0,1738179225580,134,0.0
1738179225,155.392,155.402,0.0,0,1738179225759,134,0.0
1738179225,155.395,155.405,0.0,0,1738179225907,134,0.0
1738179225,155.397,155.406,0.0,0,1738179225938,134,0.0
1738179225,155.399,155.408,0.0,0,1738179225945,134,0.0
1738179225,155.4,155.41,0.0,0,1738179225946,134,0.0
1738179225,155.402,155.412,0.0,0,1738179225951,134,0.0
1738179225,155.404,155.413,0.0,0,1738179225969,134,0.0
1738179225,155.406,155.415,0.0,0,1738179225977,134,0.0
1738179225,155.408,155.418,0.0,0,1738179225996,134,0.0
1738179226,155.41,155.42,0.0,0,1738179226021,134,0.0
1738179226,155.413,155.423,0.0,0,1738179226028,134,0.0
1738179226,155.414,155.424,0.0,0,1738179226031,134,0.0
1738179226,155.416,155.426,0.0,0,1738179226084,134,0.0
1738179226,155.417,155.427,0.0,0,1738179226131,134,0.0
1738179226,155.419,155.428,0.0,0,1738179226173,134,0.0
1738179226,155.42,155.43,0.0,0,1738179226182,134,0.0
1738179226,155.422,155.432,0.0,0,1738179226188,134,0.0
1738179226,155.418,155.428,0.0,0,1738179226233,134,0.0
1738179226,155.421,155.431,0.0,0,1738179226376,134,0.0
1738179226,155.423,155.433,0.0,0,1738179226383,134,0.0
1738179226,155.425,155.435,0.0,0,1738179226433,134,0.0
1738179226,155.427,155.436,0.0,0,1738179226507,134,0.0
1738179226,155.429,155.439,0.0,0,1738179226599,134,0.0
1738179226,155.43,155.44,0.0,0,1738179226641,134,0.0
1738179226,155.432,155.442,0.0,0,1738179226648,134,0.0
1738179226,155.434,155.443,0.0,0,1738179226655,134,0.0
1738179226,155.435,155.445,0.0,0,1738179226659,134,0.0
1738179226,155.437,155.447,0.0,0,1738179226793,134,0.0
1738179226,155.433,155.443,0.0,0,1738179226869,134,0.0
1738179226,155.431,155.441,0.0,0,1738179226896,134,0.0
1738179226,155.429,155.439,0.0,0,1738179226906,134,0.0
1738179226,155.427,155.437,0.0,0,1738179226918,134,0.0
1738179227,155.426,155.435,0.0,0,1738179227062,134,0.0
1738179227,155.424,155.434,0.0,0,1738179227094,134,0.0
1738179227,155.423,155.432,0.0,0,1738179227100,134,0.0
1738179227,155.421,155.431,0.0,0,1738179227109,134,0.0
1738179227,155.42,155.429,0.0,0,1738179227124,134,0.0
1738179227,155.417,155.426,0.0,0,1738179227133,134,0.0
1738179227,155.415,155.425,0.0,0,1738179227298,134,0.0
1738179227,155.413,155.423,0.0,0,1738179227304,134,0.0
1738179227,155.412,155.422,0.0,0,1738179227312,134,0.0
1738179227,155.411,155.42,0.0,0,1738179227318,134,0.0
1738179227,155.408,155.418,0.0,0,1738179227332,134,0.0
1738179227,155.406,155.416,0.0,0,1738179227336,134,0.0
1738179227,155.404,155.414,0.0,0,1738179227367,134,0.0
1738179227,155.402,155.412,0.0,0,1738179227395,134,0.0
1738179227,155.401,155.411,0.0,0,1738179227399,134,0.0
1738179227,155.398,155.408,0.0,0,1738179227416,134,0.0
1738179227,155.397,155.407,0.0,0,1738179227421,134,0.0
