time,bid,ask,last,volume,time_msc,flags,volume_real
1738176943,87.7,87.718,0.0,0,1738176943281,134,0.0
1738176943,87.701,87.719,0.0,0,1738176943533,134,0.0
1738176943,87.699,87.717,0.0,0,1738176943685,134,0.0
1738176944,87.702,87.717,0.0,0,1738176944195,130,0.0
1738176944,87.704,87.72,0.0,0,1738176944524,134,0.0
1738176944,87.703,87.719,0.0,0,1738176944699,134,0.0
1738176944,87.705,87.72,0.0,0,1738176944900,134,0.0
1738176945,87.704,87.72,0.0,0,1738176945182,130,0.0
1738176945,87.703,87.719,0.0,0,1738176945310,134,0.0
1738176945,87.701,87.717,0.0,0,1738176945712,134,0.0
1738176945,87.702,87.718,0.0,0,1738176945913,134,0.0
1738176946,87.701,87.718,0.0,0,1738176946173,130,0.0
1738176946,87.702,87.719,0.0,0,1738176946317,134,0.0
1738176946,87.705,87.722,0.0,0,1738176946833,134,0.0
1738176947,87.705,87.723,0.0,0,1738176947326,4,0.0
1738176947,87.703,87.721,0.0,0,1738176947529,134,0.0
1738176947,87.704,87.722,0.0,0,1738176947822,134,0.0
1738176947,87.705,87.723,0.0,0,1738176947936,134,0.0
1738176948,87.704,87.723,0.0,0,1738176948153,130,0.0
1738176948,87.706,87.724,0.0,0,1738176948537,134,0.0
1738176948,87.707,87.725,0.0,0,1738176948811,134,0.0
1738176948,87.708,87.727,0.0,0,1738176948943,134,0.0
1738176949,87.709,87.727,0.0,0,1738176949472,130,0.0
1738176951,87.708,87.727,0.0,0,1738176951452,130,0.0
1738176951,87.707,87.726,0.0,0,1738176951574,134,0.0
1738176953,87.71,87.729,0.0,0,1738176953101,134,0.0
1738176953,87.71,87.728,0.0,0,1738176953191,4,0.0
1738176954,87.708,87.725,0.0,0,1738176954201,134,0.0
1738176954,87.707,87.725,0.0,0,1738176954422,130,0.0
1738176954,87.706,87.724,0.0,0,1738176954606,134,0.0
1738176954,87.707,87.725,0.0,0,1738176954805,134,0.0
1738176955,87.706,87.724,0.0,0,1738176955081,134,0.0
1738176955,87.706,87.725,0.0,0,1738176955211,4,0.0
1738176955,87.707,87.725,0.0,0,1738176955416,130,0.0
1738176955,87.708,87.727,0.0,0,1738176955741,134,0.0
1738176956,87.708,87.726,0.0,0,1738176956076,4,0.0
1738176956,87.708,87.727,0.0,0,1738176956422,4,0.0
1738176957,87.707,87.726,0.0,0,1738176957069,134,0.0
1738176957,87.708,87.726,0.0,0,1738176957436,130,0.0
1738176957,87.708,87.727,0.0,0,1738176957725,4,0.0
1738176957,87.711,87.729,0.0,0,1738176957837,134,0.0
1738176958,87.71,87.728,0.0,0,1738176958442,134,0.0
1738176959,87.709,87.726,0.0,0,1738176959058,134,0.0
1738176959,87.713,87.73,0.0,0,1738176959457,134,0.0
1738176959,87.709,87.726,0.0,0,1738176959704,134,0.0
1738176960,87.709,87.726,0.0,0,1738176960067,130,0.0
1738176960,87.708,87.726,0.0,0,1738176960363,130,0.0
1738176960,87.707,87.724,0.0,0,1738176960461,134,0.0
1738176960,87.705,87.722,0.0,0,1738176960870,134,0.0
1738176961,87.705,87.721,0.0,0,1738176961476,4,0.0
1738176961,87.706,87.722,0.0,0,1738176961677,134,0.0
1738176962,87.704,87.721,0.0,0,1738176962012,134,0.0
1738176962,87.71,87.726,0.0,0,1738176962342,134,0.0
1738176962,87.711,87.727,0.0,0,1738176962687,134,0.0
1738176963,87.712,87.728,0.0,0,1738176963003,134,0.0
1738176963,87.711,87.728,0.0,0,1738176963094,130,0.0
1738176963,87.714,87.732,0.0,0,1738176963332,134,0.0
1738176963,87.711,87.728,0.0,0,1738176963494,134,0.0
1738176963,87.71,87.728,0.0,0,1738176963697,130,0.0
1738176964,87.71,87.727,0.0,0,1738176964098,4,0.0
1738176964,87.708,87.725,0.0,0,1738176964501,134,0.0
1738176965,87.707,87.726,0.0,0,1738176965112,134,0.0
1738176965,87.709,87.727,0.0,0,1738176965312,134,0.0
1738176965,87.712,87.73,0.0,0,1738176965715,134,0.0
1738176966,87.711,87.728,0.0,0,1738176966120,134,0.0
1738176966,87.711,87.729,0.0,0,1738176966329,4,0.0
1738176966,87.707,87.725,0.0,0,1738176966734,134,0.0
1738176969,87.703,87.72,0.0,0,1738176969606,134,0.0
1738176970,87.702,87.718,0.0,0,1738176970371,134,0.0
1738176970,87.706,87.723,0.0,0,1738176970593,134,0.0
1738176970,87.707,87.724,0.0,0,1738176970978,134,0.0
1738176971,87.708,87.724,0.0,0,1738176971252,130,0.0
1738176971,87.707,87.723,0.0,0,1738176971912,134,0.0
1738176971,87.708,87.724,0.0,0,1738176971992,134,0.0
1738176972,87.708,87.723,0.0,0,1738176972243,4,0.0
1738176974,87.707,87.722,0.0,0,1738176974013,134,0.0
1738176974,87.705,87.72,0.0,0,1738176974416,134,0.0
1738176974,87.708,87.723,0.0,0,1738176974883,134,0.0
1738176975,87.71,87.725,0.0,0,1738176975225,134,0.0
1738176975,87.704,87.719,0.0,0,1738176975873,134,0.0
1738176976,87.703,87.722,0.0,0,1738176976037,134,0.0
1738176976,87.702,87.72,0.0,0,1738176976642,134,0.0
1738176977,87.703,87.72,0.0,0,1738176977045,130,0.0
1738176978,87.702,87.719,0.0,0,1738176978182,134,0.0
1738176978,87.704,87.721,0.0,0,1738176978666,134,0.0
1738176978,87.706,87.723,0.0,0,1738176978868,134,0.0
1738176979,87.706,87.721,0.0,0,1738176979172,4,0.0
1738176980,87.704,87.719,0.0,0,1738176980283,134,0.0
1738176981,87.706,87.719,0.0,0,1738176981154,130,0.0
1738176982,87.703,87.717,0.0,0,1738176982904,134,0.0
1738176983,87.701,87.717,0.0,0,1738176983132,130,0.0
1738176983,87.704,87.719,0.0,0,1738176983511,134,0.0
1738176983,87.7,87.715,0.0,0,1738176983862,134,0.0
1738176984,87.702,87.715,0.0,0,1738176984123,130,0.0
1738176984,87.701,87.715,0.0,0,1738176984783,130,0.0
1738176984,87.704,87.717,0.0,0,1738176984930,134,0.0
1738176985,87.705,87.722,0.0,0,1738176985127,134,0.0
1738176986,87.704,87.72,0.0,0,1738176986142,134,0.0
1738176987,87.704,87.718,0.0,0,1738176987146,4,0.0
1738176987,87.706,87.72,0.0,0,1738176987553,134,0.0
1738176988,87.707,87.72,0.0,0,1738176988159,130,0.0
1738176988,87.706,87.718,0.0,0,1738176988412,134,0.0
1738176988,87.707,87.72,0.0,0,1738176988564,134,0.0
1738176988,87.707,87.719,0.0,0,1738176988765,4,0.0
1738176989,87.708,87.721,0.0,0,1738176989076,134,0.0
1738176989,87.707,87.72,0.0,0,1738176989170,134,0.0
1738176990,87.714,87.724,0.0,0,1738176990184,134,0.0
1738176990,87.715,87.726,0.0,0,1738176990393,134,0.0
1738176990,87.712,87.723,0.0,0,1738176990585,134,0.0
1738176990,87.713,87.724,0.0,0,1738176990791,134,0.0
1738176991,87.715,87.726,0.0,0,1738176991054,134,0.0
1738176991,87.711,87.728,0.0,0,1738176991193,134,0.0
1738176991,87.711,87.727,0.0,0,1738176991395,4,0.0
1738176991,87.712,87.728,0.0,0,1738176991859,134,0.0
1738176992,87.711,87.728,0.0,0,1738176992044,130,0.0
1738176992,87.712,87.729,0.0,0,1738176992204,134,0.0
1738176992,87.716,87.733,0.0,0,1738176992811,134,0.0
1738176993,87.718,87.735,0.0,0,1738176993215,134,0.0
1738176993,87.721,87.737,0.0,0,1738176993696,134,0.0
1738176993,87.722,87.739,0.0,0,1738176993820,134,0.0
1738176994,87.722,87.74,0.0,0,1738176994026,4,0.0
1738176994,87.72,87.738,0.0,0,1738176994352,134,0.0
1738176995,87.722,87.74,0.0,0,1738176995341,134,0.0
1738176995,87.72,87.738,0.0,0,1738176995674,134,0.0
1738176995,87.719,87.737,0.0,0,1738176995847,134,0.0
1738176996,87.721,87.739,0.0,0,1738176996051,134,0.0
1738176996,87.719,87.737,0.0,0,1738176996452,134,0.0
1738176996,87.718,87.736,0.0,0,1738176996667,134,0.0
1738176997,87.718,87.735,0.0,0,1738176997055,4,0.0
1738176998,87.716,87.733,0.0,0,1738176998072,134,0.0
1738176998,87.717,87.735,0.0,0,1738176998315,134,0.0
1738176998,87.719,87.737,0.0,0,1738176998971,134,0.0
1738176999,87.72,87.737,0.0,0,1738176999074,130,0.0
1738176999,87.72,87.738,0.0,0,1738176999302,4,0.0
1738176999,87.717,87.735,0.0,0,1738176999479,134,0.0
1738176999,87.718,87.736,0.0,0,1738176999680,134,0.0
1738176999,87.721,87.738,0.0,0,1738176999962,134,0.0
1738177000,87.721,87.739,0.0,0,1738177000083,4,0.0
1738177000,87.72,87.738,0.0,0,1738177000488,134,0.0
1738177000,87.721,87.739,0.0,0,1738177000689,134,0.0
1738177001,87.721,87.738,0.0,0,1738177001094,4,0.0
1738177001,87.721,87.739,0.0,0,1738177001298,4,0.0
1738177001,87.72,87.737,0.0,0,1738177001946,134,0.0
1738177002,87.721,87.738,0.0,0,1738177002106,134,0.0
1738177002,87.718,87.735,0.0,0,1738177002309,134,0.0
1738177002,87.716,87.733,0.0,0,1738177002932,134,0.0
1738177003,87.717,87.734,0.0,0,1738177003315,134,0.0
1738177003,87.719,87.736,0.0,0,1738177003592,134,0.0
1738177003,87.717,87.734,0.0,0,1738177003723,134,0.0
1738177003,87.716,87.733,0.0,0,1738177003924,134,0.0
1738177004,87.715,87.732,0.0,0,1738177004253,134,0.0
1738177004,87.717,87.733,0.0,0,1738177004325,134,0.0
1738177004,87.718,87.735,0.0,0,1738177004935,134,0.0
1738177005,87.72,87.736,0.0,0,1738177005242,134,0.0
1738177006,87.719,87.735,0.0,0,1738177006561,134,0.0
1738177006,87.718,87.734,0.0,0,1738177006954,134,0.0
1738177007,87.72,87.734,0.0,0,1738177007222,130,0.0
1738177007,87.719,87.733,0.0,0,1738177007879,134,0.0
1738177007,87.72,87.734,0.0,0,1738177007962,134,0.0
1738177008,87.719,87.733,0.0,0,1738177008211,134,0.0
1738177009,87.719,87.731,0.0,0,1738177009203,4,0.0
1738177010,87.721,87.731,0.0,0,1738177010193,130,0.0
1738177010,87.719,87.73,0.0,0,1738177010387,134,0.0
1738177011,87.717,87.729,0.0,0,1738177011201,134,0.0
1738177011,87.72,87.732,0.0,0,1738177011511,134,0.0
1738177012,87.721,87.733,0.0,0,1738177012206,134,0.0
1738177012,87.716,87.728,0.0,0,1738177012832,134,0.0
1738177013,87.717,87.729,0.0,0,1738177013217,134,0.0
1738177013,87.716,87.728,0.0,0,1738177013823,134,0.0
1738177014,87.718,87.728,0.0,0,1738177014152,130,0.0
1738177015,87.719,87.728,0.0,0,1738177015141,130,0.0
1738177015,87.72,87.728,0.0,0,1738177015471,130,0.0
1738177016,87.718,87.726,0.0,0,1738177016130,134,0.0
1738177016,87.719,87.728,0.0,0,1738177016854,134,0.0
1738177017,87.718,87.726,0.0,0,1738177017259,134,0.0
1738177017,87.719,87.728,0.0,0,1738177017461,134,0.0
1738177017,87.719,87.727,0.0,0,1738177017865,4,0.0
1738177018,87.719,87.738,0.0,0,1738177018111,4,0.0
1738177018,87.721,87.739,0.0,0,1738177018875,134,0.0
1738177020,87.722,87.739,0.0,0,1738177020097,130,0.0
1738177021,87.723,87.739,0.0,0,1738177021507,130,0.0
1738177021,87.724,87.74,0.0,0,1738177021745,134,0.0
1738177021,87.724,87.741,0.0,0,1738177021904,4,0.0
1738177022,87.724,87.742,0.0,0,1738177022108,4,0.0
1738177022,87.724,87.741,0.0,0,1738177022517,4,0.0
1738177022,87.724,87.742,0.0,0,1738177022731,4,0.0
