time,bid,ask,last,volume,time_msc,flags,volume_real
1738210201,161.055,161.073,0.0,0,1738210201947,134,0.0
1738210202,161.056,161.074,0.0,0,1738210202275,134,0.0
1738210202,161.055,161.073,0.0,0,1738210202277,134,0.0
1738210202,161.056,161.074,0.0,0,1738210202607,134,0.0
1738210202,161.055,161.073,0.0,0,1738210202632,134,0.0
1738210202,161.053,161.071,0.0,0,1738210202934,134,0.0
1738210203,161.053,161.07,0.0,0,1738210203267,4,0.0
1738210203,161.051,161.068,0.0,0,1738210203926,134,0.0
1738210204,161.048,161.065,0.0,0,1738210204256,134,0.0
1738210204,161.047,161.064,0.0,0,1738210204607,134,0.0
1738210204,161.048,161.065,0.0,0,1738210204914,134,0.0
1738210205,161.046,161.063,0.0,0,1738210205245,134,0.0
1738210206,161.052,161.069,0.0,0,1738210206236,134,0.0
1738210206,161.051,161.068,0.0,0,1738210206895,134,0.0
1738210208,161.049,161.066,0.0,0,1738210208216,134,0.0
1738210208,161.046,161.063,0.0,0,1738210208244,134,0.0
1738210208,161.045,161.062,0.0,0,1738210208549,134,0.0
1738210208,161.038,161.055,0.0,0,1738210208876,134,0.0
1738210209,161.039,161.057,0.0,0,1738210209204,134,0.0
1738210209,161.038,161.056,0.0,0,1738210209866,134,0.0
1738210210,161.037,161.055,0.0,0,1738210210195,134,0.0
1738210210,161.036,161.054,0.0,0,1738210210524,134,0.0
1738210211,161.036,161.053,0.0,0,1738210211185,4,0.0
1738210211,161.037,161.054,0.0,0,1738210211226,134,0.0
1738210212,161.038,161.055,0.0,0,1738210212175,134,0.0
1738210212,161.037,161.054,0.0,0,1738210212834,134,0.0
1738210213,161.038,161.055,0.0,0,1738210213166,134,0.0
1738210213,161.037,161.054,0.0,0,1738210213193,134,0.0
1738210213,161.038,161.055,0.0,0,1738210213824,134,0.0
1738210216,161.041,161.058,0.0,0,1738210216465,134,0.0
1738210217,161.043,161.059,0.0,0,1738210217126,134,0.0
1738210217,161.042,161.058,0.0,0,1738210217455,134,0.0
1738210217,161.043,161.059,0.0,0,1738210217802,134,0.0
1738210219,161.042,161.058,0.0,0,1738210219767,134,0.0
1738210219,161.043,161.059,0.0,0,1738210219774,134,0.0
1738210220,161.044,161.06,0.0,0,1738210220429,134,0.0
1738210220,161.043,161.059,0.0,0,1738210220756,134,0.0
1738210222,161.042,161.057,0.0,0,1738210222074,134,0.0
1738210222,161.043,161.058,0.0,0,1738210222452,134,0.0
1738210222,161.042,161.057,0.0,0,1738210222734,134,0.0
1738210223,161.041,161.056,0.0,0,1738210223065,134,0.0
1738210223,161.042,161.057,0.0,0,1738210223725,134,0.0
1738210223,161.041,161.056,0.0,0,1738210223768,134,0.0
1738210225,161.04,161.055,0.0,0,1738210225043,134,0.0
1738210225,161.041,161.056,0.0,0,1738210225080,134,0.0
1738210225,161.039,161.054,0.0,0,1738210225374,134,0.0
1738210225,161.041,161.056,0.0,0,1738210225384,134,0.0
1738210227,161.042,161.056,0.0,0,1738210227054,130,0.0
1738210228,161.043,161.057,0.0,0,1738210228369,134,0.0
1738210228,161.044,161.058,0.0,0,1738210228675,134,0.0
1738210229,161.043,161.057,0.0,0,1738210229005,134,0.0
1738210229,161.04,161.054,0.0,0,1738210229665,134,0.0
1738210229,161.041,161.055,0.0,0,1738210229682,134,0.0
1738210229,161.04,161.054,0.0,0,1738210229994,134,0.0
1738210230,161.041,161.055,0.0,0,1738210230036,134,0.0
1738210230,161.04,161.054,0.0,0,1738210230656,134,0.0
1738210230,161.041,161.055,0.0,0,1738210230693,134,0.0
1738210230,161.04,161.054,0.0,0,1738210230985,134,0.0
1738210231,161.042,161.056,0.0,0,1738210231976,134,0.0
1738210232,161.042,161.055,0.0,0,1738210232304,4,0.0
1738210232,161.041,161.054,0.0,0,1738210232966,134,0.0
1738210233,161.042,161.055,0.0,0,1738210233296,134,0.0
1738210233,161.041,161.054,0.0,0,1738210233324,134,0.0
1738210233,161.042,161.055,0.0,0,1738210233624,134,0.0
1738210234,161.04,161.053,0.0,0,1738210234285,134,0.0
1738210234,161.039,161.052,0.0,0,1738210234637,134,0.0
1738210236,161.041,161.054,0.0,0,1738210236305,134,0.0
1738210236,161.04,161.053,0.0,0,1738210236594,134,0.0
1738210237,161.041,161.054,0.0,0,1738210237918,134,0.0
1738210238,161.04,161.053,0.0,0,1738210238245,134,0.0
1738210239,161.041,161.054,0.0,0,1738210239238,134,0.0
1738210239,161.042,161.055,0.0,0,1738210239564,134,0.0
1738210240,161.04,161.053,0.0,0,1738210240225,134,0.0
1738210240,161.042,161.055,0.0,0,1738210240554,134,0.0
1738210241,161.041,161.054,0.0,0,1738210241258,134,0.0
1738210241,161.038,161.051,0.0,0,1738210241562,134,0.0
1738210242,161.039,161.052,0.0,0,1738210242533,134,0.0
1738210242,161.038,161.051,0.0,0,1738210242874,134,0.0
1738210243,161.039,161.052,0.0,0,1738210243197,134,0.0
1738210243,161.038,161.051,0.0,0,1738210243530,134,0.0
1738210244,161.039,161.052,0.0,0,1738210244514,134,0.0
1738210244,161.038,161.051,0.0,0,1738210244847,134,0.0
1738210246,161.037,161.05,0.0,0,1738210246164,134,0.0
