datetime,timestamp,open,high,low,close,volume,spread,real_volume,ema8,ema13,ema21,ema200
2024-12-01 22:00:00,1733090400,1.39848,1.39867,1.39838,1.39856,313,164,0,1.39856,1.39856,1.39856,1.39856
2024-12-01 22:30:00,1733092200,1.39847,1.3988,1.39836,1.3988,315,92,0,1.3986133333333335,1.398594285714286,1.3985818181818181,1.3985623880597016
2024-12-01 23:00:00,1733094000,1.39907,1.40173,1.39907,1.40173,580,19,0,1.3993059259259262,1.3990422448979594,1.3988680165289256,1.3985939065864708
2024-12-01 23:30:00,1733095800,1.40173,1.40173,1.40107,1.40127,403,17,0,1.3997423868312757,1.3993604956268224,1.3990863786626597,1.3986205343816303
2024-12-02 00:00:00,1733097600,1.40133,1.4022700000000001,1.40125,1.40213,550,15,0,1.4002729675354366,1.399756139108705,1.3993630715115088,1.3986554544375345
2024-12-02 00:30:00,1733099400,1.40212,1.4031,1.4018,1.40275,658,15,0,1.4008234191942286,1.4001838335217471,1.3996709741013718,1.3986961961844246
2024-12-02 01:00:00,1733101200,1.40277,1.40347,1.40265,1.40317,958,15,0,1.4013448815955112,1.4006104287329262,1.3999890673648834,1.3987407116452761
2024-12-02 01:30:00,1733103000,1.40319,1.40347,1.4026,1.40326,916,15,0,1.4017704634631754,1.4009889389139367,1.4002864248771667,1.398785679688607
2024-12-02 02:00:00,1733104800,1.40327,1.40407,1.40321,1.40385,899,15,0,1.4022325826935809,1.4013976619262316,1.4006103862519697,1.3988360709354866
2024-12-02 02:30:00,1733106600,1.4038599999999999,1.40398,1.40332,1.40369,615,15,0,1.4025564532061185,1.401725138793913,1.400890351138154,1.3988843687371237
2024-12-02 03:00:00,1733108400,1.40367,1.40392,1.40308,1.40358,677,15,0,1.4027839080492033,1.4019901189662112,1.4011348646710493,1.398931091436257
2024-12-02 03:30:00,1733110200,1.40357,1.40361,1.40311,1.40335,506,15,0,1.4029097062604914,1.402184387685324,1.401336240610045,1.3989750606756972
2024-12-02 04:00:00,1733112000,1.40335,1.4036,1.4031500000000001,1.40326,440,15,0,1.4029875493137154,1.4023380465874207,1.4015111278273136,1.3990176968878796
2024-12-02 04:30:00,1733113800,1.40326,1.40361,1.40301,1.4032499999999999,447,15,0,1.403045871688445,1.4024683256463608,1.4016692071157395,1.399059809356657
2024-12-02 05:00:00,1733115600,1.4032499999999999,1.40389,1.4032,1.40337,602,15,0,1.403117900202124,1.4025971362683092,1.4018238246506725,1.3991026968257452
2024-12-02 05:30:00,1733117400,1.40337,1.40346,1.4025,1.40308,717,15,0,1.4031094779349853,1.4026661168014078,1.4019380224097022,1.399142271981708
2024-12-02 06:00:00,1733119200,1.4031,1.4031799999999999,1.40236,1.40259,682,15,0,1.4029940383938775,1.4026552429726353,1.4019972930997293,1.3991765777331338
2024-12-02 06:30:00,1733121000,1.4025699999999999,1.40293,1.40173,1.40202,795,15,0,1.4027775854174604,1.4025644939765447,1.4019993573633902,1.3992048704920081
