time,bid,ask,last,volume,time_msc,flags,volume_real
1744768446,83575.46,83604.26,0.0,0,1744768446145,6,0.0
1744768446,83577.07,83605.87,0.0,0,1744768446310,6,0.0
1744768446,83577.14,83605.94,0.0,0,1744768446449,6,0.0
1744768446,83577.98,83606.78,0.0,0,1744768446553,6,0.0
1744768446,83577.86,83606.66,0.0,0,1744768446670,6,0.0
1744768446,83576.3,83605.1,0.0,0,1744768446785,6,0.0
1744768446,83576.46,83605.26,0.0,0,1744768446915,6,0.0
1744768447,83576.82,83605.62,0.0,0,1744768447041,6,0.0
1744768447,83577.98,83606.78,0.0,0,1744768447186,6,0.0
1744768447,83578.09,83606.89,0.0,0,1744768447294,6,0.0
1744768447,83578.54,83607.34,0.0,0,1744768447406,6,0.0
1744768447,83577.31,83606.11,0.0,0,1744768447520,6,0.0
1744768447,83577.21,83606.01,0.0,0,1744768447637,6,0.0
1744768447,83577.18,83605.98,0.0,0,1744768447753,6,0.0
1744768447,83576.98,83605.78,0.0,0,1744768447913,6,0.0
1744768448,83576.9,83605.7,0.0,0,1744768448061,6,0.0
1744768448,83577.44,83606.24,0.0,0,1744768448185,6,0.0
1744768448,83577.48,83606.28,0.0,0,1744768448297,6,0.0
1744768448,83577.73,83606.53,0.0,0,1744768448415,6,0.0
1744768448,83585.98,83614.78,0.0,0,1744768448466,6,0.0
1744768448,83590.46,83619.26,0.0,0,1744768448521,6,0.0
1744768448,83593.06,83621.86,0.0,0,1744768448629,6,0.0
1744768448,83602.75,83631.55,0.0,0,1744768448680,6,0.0
1744768448,83601.84,83630.65,0.0,0,1744768448783,6,0.0
1744768448,83601.84,83630.64,0.0,0,1744768448941,4,0.0
1744768449,83602.16,83630.96,0.0,0,1744768449055,6,0.0
1744768449,83602.47,83631.27,0.0,0,1744768449179,6,0.0
1744768449,83601.64,83630.44,0.0,0,1744768449302,6,0.0
1744768449,83592.92,83621.72,0.0,0,1744768449428,6,0.0
1744768449,83592.54,83621.34,0.0,0,1744768449552,6,0.0
1744768449,83592.48,83621.28,0.0,0,1744768449703,6,0.0
1744768449,83591.37,83620.17,0.0,0,1744768449848,6,0.0
1744768449,83591.91,83620.71,0.0,0,1744768449981,6,0.0
1744768450,83591.87,83620.67,0.0,0,1744768450137,6,0.0
1744768450,83591.46,83620.26,0.0,0,1744768450375,6,0.0
1744768450,83589.86,83618.66,0.0,0,1744768450490,6,0.0
1744768450,83590.11,83618.91,0.0,0,1744768450596,6,0.0
1744768450,83590.08,83618.88,0.0,0,1744768450760,6,0.0
1744768450,83590.13,83618.93,0.0,0,1744768450885,6,0.0
1744768451,83590.1,83618.9,0.0,0,1744768451035,6,0.0
1744768451,83589.55,83618.35,0.0,0,1744768451188,6,0.0
1744768451,83590.31,83619.11,0.0,0,1744768451329,6,0.0
1744768451,83591.39,83620.19,0.0,0,1744768451494,6,0.0
1744768451,83591.68,83620.48,0.0,0,1744768451651,6,0.0
1744768451,83592.32,83621.12,0.0,0,1744768451864,6,0.0
1744768452,83596.77,83625.57,0.0,0,1744768452085,6,0.0
1744768452,83596.95,83625.75,0.0,0,1744768452202,6,0.0
1744768452,83597.18,83625.98,0.0,0,1744768452360,6,0.0
1744768452,83596.54,83625.34,0.0,0,1744768452461,6,0.0
1744768452,83596.56,83625.36,0.0,0,1744768452566,6,0.0
1744768452,83596.86,83625.66,0.0,0,1744768452675,6,0.0
1744768452,83596.84,83625.64,0.0,0,1744768452811,6,0.0
1744768452,83596.75,83625.55,0.0,0,1744768452966,6,0.0
1744768453,83596.95,83625.75,0.0,0,1744768453146,6,0.0
1744768453,83596.58,83625.38,0.0,0,1744768453280,6,0.0
1744768453,83596.83,83625.63,0.0,0,1744768453396,6,0.0
1744768453,83596.86,83625.66,0.0,0,1744768453550,6,0.0
1744768453,83598.4,83627.2,0.0,0,1744768453658,6,0.0
1744768453,83598.14,83626.94,0.0,0,1744768453846,6,0.0
1744768453,83597.49,83626.29,0.0,0,1744768453969,6,0.0
1744768454,83597.96,83626.76,0.0,0,1744768454171,6,0.0
1744768454,83597.23,83626.03,0.0,0,1744768454341,6,0.0
1744768454,83596.95,83625.75,0.0,0,1744768454654,6,0.0
1744768454,83597.13,83625.93,0.0,0,1744768454797,6,0.0
