datetime,timestamp,open,high,low,close,volume,spread,real_volume,ema8,ema13,ema21,ema200
2023-12-03,1701561600,0.66596,0.66877,0.65251,0.65763,224442,11,0,0.65763,0.65763,0.65763,0.65763
2023-12-10,1702166400,0.65609,0.67278,0.65389,0.67022,224680,11,0,0.6604277777777778,0.6594285714285716,0.6587745454545455,0.6577552736318409
2023-12-17,1702771200,0.66917,0.68244,0.66883,0.67996,203497,11,0,0.6647682716049383,0.6623616326530614,0.6607004958677686,0.6579762161827679
2023-12-24,1703376000,0.6793,0.68704,0.67746,0.68104,97525,14,0,0.6683842112482854,0.6650299708454812,0.6625495416979714,0.658205706569009
2023-12-31,1703980800,0.67981,0.68372,0.66399,0.67156,152313,11,0,0.6690899420819998,0.6659628321532697,0.6633686742708831,0.6583385851106109
2024-01-07,1704585600,0.67104,0.67339,0.66465,0.66853,167512,14,0,0.668965510508222,0.6663295704170883,0.6638378857008027,0.6584399922239382
2024-01-14,1705190400,0.66789,0.67037,0.65244,0.65962,162944,14,0,0.6668887303952837,0.6653710603575043,0.6634544415461843,0.6584517335948444
2024-01-21,1705795200,0.65807,0.66201,0.65511,0.65758,167080,14,0,0.6648201236407763,0.6642580517350037,0.6629204014056221,0.6584430596287266
2024-01-28,1706400000,0.65673,0.66238,0.65018,0.65105,184050,14,0,0.6617600961650483,0.6623711872014318,0.6618412740051111,0.6583694968463513
2024-02-04,1707004800,0.65034,0.65393,0.64683,0.65231,146292,14,0,0.6596600747950375,0.6609338747440844,0.660974794550101,0.6583092033453926
2024-02-11,1707609600,0.65128,0.65441,0.64421,0.65309,134297,14,0,0.658200058173918,0.6598133212092152,0.6602579950455463,0.6582572709737966
2024-02-18,1708214400,0.65238,0.65943,0.65188,0.65631,126849,14,0,0.6577800452463807,0.6593128467507559,0.659899086405042,0.6582378951432116
2024-02-25,1708819200,0.65478,0.65647,0.64862,0.65246,132072,14,0,0.6565978129694071,0.6583338686435051,0.6592228058227655,0.6581804036492493
2024-03-03,1709424000,0.65181,0.66668,0.64767,0.66253,140805,14,0,0.6579160767539833,0.6589333159801473,0.6595234598388777,0.6582236832149285
2024-03-10,1710028800,0.66109,0.66379,0.65516,0.65612,134708,14,0,0.6575169485864315,0.6585314136972691,0.6592140543989797,0.6582027510436357
2024-03-17,1710633600,0.6556,0.66338,0.65035,0.65142,129209,14,0,0.65616207112278,0.6575154974548022,0.6585055039990725,0.6581352609835
2024-03-24,1711238400,0.65058,0.65584,0.64847,0.65082,98662,14,0,0.6549749442066067,0.6565589978184019,0.6578068218173386,0.6580624723169974
2024-03-31,1711843200,0.65126,0.6618,0.64804,0.65784,111737,14,0,0.6556116232718052,0.6567419981300588,0.6578098380157624,0.658060258662102
2024-04-07,1712448000,0.65697,0.66436,0.64555,0.64613,153593,14,0,0.6535045958780707,0.6552259983971933,0.656748034559784,0.6579415496206881
2024-04-14,1713052800,0.64488,0.64923,0.63617,0.6417,183752,14,0,0.6508813523496106,0.6532937129118801,0.6553800314179855,0.6577799421617758
2024-04-21,1713657600,0.6411,0.65533,0.64054,0.65329,136474,14,0,0.6514166073830305,0.6532931824958973,0.6551900285618051,0.6577352661203651
2024-04-28,1714262400,0.65239,0.66477,0.64647,0.66093,166412,14,0,0.6535306946312459,0.6543841564250549,0.6557118441470955,0.6577670545171774
2024-05-05,1714867200,0.66047,0.66429,0.65573,0.66029,114624,14,0,0.6550327624909691,0.6552278483643328,0.6561280401337232,0.6577921584523299
2024-05-12,1715472000,0.65968,0.67133,0.65791,0.6693,115900,14,0,0.6582032597151981,0.6572381557408566,0.6573254910306574,0.6579066643383764
2024-05-19,1716076800,0.66881,0.67084,0.65916,0.66278,129030,14,0,0.6592203131118207,0.6580298477778772,0.6578213554824157,0.6579551552404821
2024-05-26,1716681600,0.6621,0.66789,0.65903,0.66526,132017,14,0,0.6605624657536383,0.6590627266667519,0.6584975958931052,0.6580278402629649
2024-06-02,1717286400,0.66442,0.66979,0.65786,0.65791,152390,14,0,0.6599730289194965,0.6588980514286445,0.6584441780846411,0.6580266677230349
2024-06-09,1717891200,0.65768,0.67036,0.65716,0.66147,149864,14,0,0.6603056891596084,0.6592654726531239,0.6587192528042191,0.6580609297357409
2024-06-16,1718496000,0.65966,0.66785,0.65846,0.664,118105,14,0,0.6611266471241399,0.6599418337026777,0.6591993207311082,0.6581200249622511
2024-06-23,1719100800,0.66354,0.66878,0.66196,0.66693,129309,14,0,0.6624162810965533,0.6609401431737237,0.6599021097555529,0.6582076864054127
2024-06-30,1719705600,0.66672,0.67519,0.66336,0.67484,118998,11,0,0.6651771075195414,0.662925837006049,0.6612600997777753,0.6583731820630703
2024-07-07,1720310400,0.67298,0.67978,0.67236,0.67837,128713,14,0,0.6681088614040878,0.6651321460051849,0.6628155452525231,0.6585721553758755
2024-07-14,1720915200,0.67653,0.67882,0.66797,0.66842,168327,5,0,0.6681780033142904,0.6656018394330157,0.6633250411386573,0.6586701438795982
2024-07-21,1721520000,0.66779,0.67095,0.65136,0.6547,156066,10,0,0.6651828914666703,0.6640444337997278,0.6625409464896884,0.6586306399603983
2024-07-28,1722124800,0.65442,0.65677,0.64792,0.65108,185846,10,0,0.662048915585188,0.6621923718283381,0.6614990422633531,0.6585555092145238
2024-08-04,1722729600,0.65048,0.66048,0.63481,0.65719,324682,10,0,0.6609691565662573,0.6614777472814327,0.6611073111485027,0.6585419220581604
2024-08-11,1723334400,0.65613,0.66707,0.65603,0.66692,117949,10,0,0.6622915662182001,0.6622552119555138,0.6616357374077297,0.6586252860177808
2024-08-18,1723939200,0.66593,0.67981,0.66494,0.67968,91361,10,0,0.6661556626141556,0.6647444673904405,0.6632761249161179,0.658834785659395
2024-08-25,1724544000,0.67848,0.68234,0.67512,0.67649,109713,8,0,0.6684521820332321,0.6664224006203776,0.6644773862873798,0.6590104594339284
2024-09-01,1725148800,0.67581,0.67945,0.66596,0.66695,174391,8,0,0.6681183638036249,0.6664977719603237,0.6647021693521634,0.659089459837571
2024-09-08,1725753600,0.66639,0.67322,0.66218,0.6704,154943,8,0,0.6686253940694861,0.6670552331088488,0.6652201539565121,0.6592020025257543
2024-09-15,1726358400,0.66991,0.68386,0.66932,0.68053,199683,9,0,0.6712708620540447,0.6689801998075847,0.6666119581422838,0.6594142214060952
2024-09-22,1726963200,0.67923,0.69367,0.67923,0.6901,204067,9,0,0.6754551149309237,0.6719973141207869,0.6687472346748033,0.6597195525363828
2024-09-29,1727568000,0.6898,0.69421,0.67853,0.67936,237109,9,0,0.6763228671684962,0.673049126389246,0.6697120315225485,0.6599149798743292
2024-10-06,1728172800,0.67864,0.68099,0.67008,0.67513,223328,9,0,0.676057785575497,0.6733463940479252,0.6702045741114078,0.6600663731094106
