datetime,timestamp,open,high,low,close,volume,spread,real_volume,ema8,ema13,ema21,ema200
2023-12-03,1701561600,0.8671,0.88201,0.86602,0.87998,258956,4,0,0.87998,0.87998,0.87998,0.87998
2023-12-10,1702166400,0.87881,0.88153,0.863,0.87016,288688,4,0,0.8777977777777778,0.878577142857143,0.8790872727272727,0.879882288557214
2023-12-17,1702771200,0.86868,0.87111,0.85135,0.85586,247596,6,0,0.8729227160493828,0.8753318367346941,0.8769757024793388,0.8796432608103761
2023-12-24,1703376000,0.85128,0.87462,0.83051,0.84148,135206,10,0,0.8659354458161866,0.8704958600583093,0.8737488204357624,0.8792635268719645
2023-12-31,1703980800,0.8381,0.85765,0.83724,0.85022,172366,9,0,0.8624431245237008,0.867599308621408,0.871609836759784,0.8789745365548306
2024-01-07,1704585600,0.84839,0.85657,0.84597,0.85249,180966,4,0,0.8602313190739894,0.8654408359612069,0.8698716697816218,0.8787110088279169
2024-01-14,1705190400,0.85082,0.87038,0.85076,0.86803,173166,10,0,0.8619643592797694,0.8658107165381773,0.8697042452560197,0.8786047301331118
2024-01-21,1705795200,0.86699,0.87276,0.86061,0.8639,178507,10,0,0.8623945016620429,0.8655377570327234,0.8691765865963815,0.8784584144103943
2024-01-28,1706400000,0.86307,0.86799,0.85503,0.86693,194498,10,0,0.8634023901815889,0.8657366488851915,0.8689723514512558,0.8783437038192461
2024-02-04,1707004800,0.86527,0.87613,0.86506,0.87475,159941,10,0,0.865924081252347,0.8670242704730214,0.8694975922284144,0.8783079455722884
2024-02-11,1707609600,0.87364,0.88849,0.87263,0.88102,153321,10,0,0.8692787298629365,0.869023660405447,0.8705450838440131,0.8783349311884846
2024-02-18,1708214400,0.87945,0.88374,0.87422,0.88115,129654,10,0,0.871916789893395,0.8707559946332403,0.871509167130921,0.8783629418234251
2024-02-25,1708819200,0.87912,0.88919,0.87788,0.88323,141163,10,0,0.8744308365837516,0.8725379953999203,0.8725746973917463,0.878411370262993
2024-03-03,1709424000,0.8823,0.88657,0.87294,0.87761,149820,10,0,0.875137317342918,0.873262567485646,0.8730324521743148,0.8784033964295304
2024-03-10,1710028800,0.87507,0.8852,0.87468,0.88351,132608,10,0,0.8769979134889363,0.874726486416268,0.8739849565221044,0.8784542084053559
2024-03-17,1710633600,0.88224,0.90195,0.88176,0.89718,158937,10,0,0.881482821602506,0.877934131213944,0.8760935968382767,0.8786405346898798
2024-03-24,1711238400,0.89581,0.90709,0.89555,0.90026,131581,10,0,0.8856555279130602,0.8811235410405235,0.8782905425802514,0.8788556537476919
2024-03-31,1711843200,0.90007,0.90948,0.89975,0.90196,133255,12,0,0.8892787439323802,0.8841001780347344,0.8804423114365921,0.8790855477402523
2024-04-07,1712448000,0.9003,0.91466,0.89948,0.91438,160957,10,0,0.8948568008362957,0.8884258668869152,0.8835275558514473,0.8794367363199512
2024-04-14,1713052800,0.91054,0.91514,0.90108,0.91025,179710,10,0,0.8982775117615633,0.8915436001887844,0.8859568689558611,0.8797433359585588
2024-04-21,1713657600,0.90802,0.91563,0.90732,0.91446,139333,10,0,0.9018736202589938,0.8948173715903868,0.8885480626871464,0.8800887754017573
2024-04-28,1714262400,0.91183,0.92236,0.90054,0.90499,189186,10,0,0.9025661490903285,0.8962706042203316,0.8900427842610421,0.8803365487808444
2024-05-05,1714867200,0.90346,0.9098,0.90311,0.90642,104905,12,0,0.9034225604035888,0.8977205179031413,0.8915316220554927,0.8805960856088957
2024-05-12,1715472000,0.90527,0.91017,0.89879,0.90902,115229,10,0,0.9046664358694579,0.899334729631264,0.8931214745959025,0.8808789106277126
2024-05-19,1716076800,0.90726,0.91576,0.90726,0.91464,119512,10,0,0.9068827834540228,0.9015211968267978,0.8950777041780932,0.8812148418652478
