datetime,timestamp,open,high,low,close,volume,spread,real_volume,ema8,ema13,ema21,ema200
2024-12-01 22:00:00,1733090400,158.1,158.107,158.084,158.084,57,240,0,158.084,158.084,158.084,158.084
2024-12-01 22:15:00,1733091300,158.082,158.128,157.991,157.991,126,240,0,158.06333333333333,158.0707142857143,158.07554545454545,158.08307462686568
2024-12-01 22:30:00,1733092200,157.982,158.059,157.977,157.984,470,240,0,158.0457037037037,158.05832653061225,158.06722314049586,158.08208880968294
2024-12-01 22:45:00,1733093100,157.984,158.006,157.93,157.989,524,240,0,158.03310288065842,158.04842274052479,158.06011194590533,158.08116255287018
2024-12-01 23:00:00,1733094000,158.056,158.114,157.957,157.994,618,77,0,158.02441335162322,158.04064806330695,158.05410176900486,158.08029526378692
2024-12-01 23:15:00,1733094900,157.999,158.097,157.947,157.974,548,63,0,158.01321038459582,158.03112691140598,158.0468197900044,158.07923759947064
2024-12-01 23:30:00,1733095800,157.979,158.181,157.975,158.173,476,56,0,158.04871918801896,158.05139449549085,158.05829071818584,158.0801705586799
2024-12-01 23:45:00,1733096700,158.174,158.202,157.944,158.001,496,24,0,158.03811492401474,158.0441952818493,158.05308247107803,158.07938279192686
2024-12-02 00:00:00,1733097600,158.007,158.362,157.959,158.319,1090,19,0,158.10053382978924,158.08345309872797,158.0772567918891,158.08176704275348
2024-12-02 00:15:00,1733098500,158.32,158.328,158.092,158.144,919,19,0,158.11019297872497,158.09210265605253,158.0833243562628,158.08238627615893
2024-12-02 00:30:00,1733099400,158.143,158.17,158.075,158.077,887,19,0,158.10281676123054,158.08994513375933,158.08274941478436,158.0823326813713
2024-12-02 00:45:00,1733100300,158.076,158.274,158.065,158.244,1119,19,0,158.1341908142904,158.11195297179373,158.09740855889487,158.08394131140741
2024-12-02 01:00:00,1733101200,158.246,158.374,158.226,158.249,1064,19,0,158.15970396667032,158.13153111868036,158.11118959899534,158.0855836864183
2024-12-02 01:15:00,1733102100,158.251,158.366,158.195,158.345,972,19,0,158.20088086296582,158.1620266731546,158.13244508999577,158.08816494326987
2024-12-02 01:30:00,1733103000,158.346,158.466,158.318,158.466,765,19,0,158.2597962267512,158.20545143413253,158.16276826363253,158.09192449607315
2024-12-02 01:45:00,1733103900,158.466,158.544,158.432,158.507,826,19,0,158.31473039858426,158.24852980068502,158.19406205784776,158.09605460058984
2024-12-02 02:00:00,1733104800,158.509,158.574,158.445,158.547,967,19,0,158.36634586556553,158.29116840058717,158.22614732531613,158.10054161948943
2024-12-02 02:15:00,1733105700,158.547,158.55,158.469,158.522,822,19,0,158.40093567321765,158.32414434336042,158.25304302301467,158.1047352352159
2024-12-02 02:30:00,1733106600,158.52,158.585,158.439,158.448,672,19,0,158.4113944125026,158.34183800859466,158.27076638455878,158.10815080501476
2024-12-02 02:45:00,1733107500,158.448,158.502,158.423,158.502,647,19,0,158.43152898750202,158.36471829308115,158.29178762232618,158.1120697024773
2024-12-02 03:00:00,1733108400,158.499,158.546,158.462,158.5,645,19,0,158.44674476805713,158.38404425121243,158.31071602029652,158.11592970543774
2024-12-02 03:15:00,1733109300,158.5,158.589,158.495,158.526,621,19,0,158.4643570418222,158.4043236438964,158.33028729117865,158.12001000687616
2024-12-02 03:30:00,1733110200,158.531,158.544,158.435,158.51,563,19,0,158.47449992141728,158.4194202661969,158.3466248101624,158.12389050432017
2024-12-02 03:45:00,1733111100,158.509,158.517,158.361,158.4,621,19,0,158.45794438332456,158.4166459424545,158.35147710014763,158.12663786248615
2024-12-02 04:00:00,1733112000,158.399,158.477,158.365,158.449,715,19,0,158.45595674258578,158.4212679506753,158.360342818316,158.129845445944
2024-12-02 04:15:00,1733112900,158.454,158.488,158.361,158.42,695,19,0,158.4479663553445,158.42108681486454,158.3657661984691,158.1327325559346
2024-12-02 04:30:00,1733113800,158.42,158.472,158.376,158.454,560,19,0,158.44930716526795,158.42578869845534,158.3737874531537,158.13592924692034
2024-12-02 04:45:00,1733114700,158.455,158.522,158.415,158.452,673,19,0,158.44990557298618,158.42953317010458,158.3808976846852,158.13907422953807
2024-12-02 05:00:00,1733115600,158.451,158.564,158.389,158.548,754,19,0,158.4717043345448,158.44645700294677,158.39608880425928,158.14314314267702
2024-12-02 05:15:00,1733116500,158.548,158.561,158.473,158.523,714,19,0,158.4831033713126,158.45739171681151,158.40762618569025,158.14692281289913
2024-12-02 05:30:00,1733117400,158.527,158.617,158.505,158.57,661,19,0,158.50241373324315,158.47347861440986,158.42238744153659,158.15113253615388
2024-12-02 05:45:00,1733118300,158.57,158.63,158.548,158.583,758,19,0,158.52032179252245,158.48912452663703,158.43698858321508,158.15542972484886
2024-12-02 06:00:00,1733119200,158.581,158.581,158.41,158.46,855,19,0,158.5069169497397,158.4849638799746,158.43908053019553,158.15846027485037
2024-12-02 06:15:00,1733120100,158.462,158.504,158.356,158.384,744,19,0,158.47960207201976,158.47054046854964,158.43407320926866,158.16070445122003
2024-12-02 06:30:00,1733121000,158.389,158.439,158.308,158.334,909,19,0,158.4472460560154,158.45103468732827,158.4249756447897,158.16242878503874
2024-12-02 06:45:00,1733121900,158.335,158.347,158.26,158.332,954,19,0,158.4216358213453,158.43402973199568,158.41652331344517,158.1641160608095
2024-12-02 07:00:00,1733122800,158.327,158.38,158.02,158.026,1252,19,0,158.33371674993523,158.37573977028202,158.38102119404107,158.16274177164723
2024-12-02 07:15:00,1733123700,158.022,158.066,157.877,157.952,1296,19,0,158.24889080550517,158.31520551738458,158.34201926731006,158.16064483859603
